Mensagem,label_ids,label_names,LLM_CORRETO (S/N),OBSERVACAO_HUMANA
"https://tribunanacional.com.br/noticia/5131/putin-ordena-a-destruicao-de-todas-as-vacinas-covid-19-na-russia#.ZAi0greXu9I.telegram
Putin ordena a destruição de todas as vacinas Covid-19 na Rússia",2.1,Fabricated Studies,,
"Nada justifica  obrigar  as crianças  tomar essa vacina experimental, criança  não  pega esse vírus,  esse cidadão  é  capacho   da china, não  tem outra explicação.","4.1,4.2,5.4,6.4","Alarmism,Pseudoscientific Claims,Low Disease Risk,High-Risk Groups",,
COMO SÃO REALIZADOS OS ABORTOS PARA O USO DOS FETOS NA FABRICAÇÃO DE VACINAS E PELAS INDÚSTRIAS COSMÉTICA E ALIMENTÍCIA.,"2.1,2.3,4.1","Fabricated Studies,Conspiracy,Alarmism",,
Esse vagabundo junto com o STF vai tentar a compra dessas vacinas e  não duvidem se eles autorizarem,"2.3,4.4","Conspiracy,Financial Misconduct",,
"ÚLTIMO MINUTO: Vacina contra Covid-19 será anual e obrigatória para crianças, anuncia Governo Lula https://terrabrasilnoticias.com/2023/10/ultimo-minuto-vacina-contra-covid-19-sera-anual-e-obrigatoria-para-criancas-anuncia-governo-lula",4.1,Alarmism,,
"Se a vacina é segura, pq já estão se precingindo de processos judiciais futuros? Eu que não tomo esse negócio 😂   https://www.frontliner.com.br/vacina-da-astrazeneca-obtem-imunidade-contra-acoes-judiciais/","2.3,4.1","Conspiracy,Alarmism",,
Onyx diz que governo recorrerá ao STF para derrubar decisão de Barroso sobre vacinação    http://blogdocafezinho.com.br/2021/11/13/onyx-diz-que-governo-recorrera-ao-stf-para-derrubar-decisao-de-barroso-sobre-vacinacao/,0,Not misinformation,,
Eu farei mesmo sem escape Não é vacina É uma arma biológica de genocidio jamais vista,"2.3,4.1","Conspiracy,Alarmism",,
E ainda tem uma coisa que estamos estudando a respeito da vacina BCG,0,Not misinformation,,
"33 anos e ja tinha sido vacinada, como se só foeam vacinados idosos e medicos da linha de frente",5.4,Low Disease Risk,,
"Vacina é tratamento precoce tem.que andar juntas,  as duas ajudam na  proliferação do vírus no organismo...agora só defender a vacina, me desculpa, quem pensa assim está sendo conivente com as picaretagens dos protocolos fajutos da OMS","2.3,4.1,4.2","Conspiracy,Alarmism,Pseudoscientific Claims",,
AGORA - Biden fará tudo ao seu alcance para ajudar o FDA a aprovar vacinas para crianças menores de 5 anos. Como é que chama mesmo? Infanticídio??,4.1,Alarmism,,
"*LIBERADO AGENDAMENTO PARA VACINAÇÃO CONTRA A COVID-19 DE CRIANÇAS DE 03 A 11 ANOS*
https://campos24horas.com.br/noticia/liberado-agendamento-para-vacinacao-contra-a-covid-19-de-criancas-de-03-a-11-anos",0,Not misinformation,,
É? Se a vacina não é confiável então pq tá morrendo só os não vacinados?,0,Not misinformation,,
Vacina brasileira contra a Covid-19 é aplicada pela primeira vez https://terrabrasilnoticias.com/2022/01/vacina-brasileira-contra-a-covid-19-e-aplicada-pela-primeira-vez/,0,Not misinformation,,
Governador Flávio Dino é vacinado contra a Covid-19 https://maranhaodinamico.com.br/governador-flavio-dino-e-vacinado-contra-a-covid-19/,0,Not misinformation,,
Povo morrendo de afixia por falta de vacina que não veio por conta de propina,"2.3,4.4","Conspiracy,Financial Misconduct",,
"https://ndmais.com.br/saude/grande-florianopolis-tem-7-cidades-com-mais-de-30-vacinados-contra-covid-19-veja-lista/  Esse número é para primeira dose. Prá quem ficou com saudades, *Rancho Queimado está na lista* .",0,Not misinformation,,
"*SAÚDE MANTÉM APLICAÇÃO DAS VACINAS PARA PESSOAS ACIMA DE 12 ANOS*
https://campos24horas.com.br/noticia/saude-mantem-aplicacao-das-vacinas-para-pessoas-acima-de-12-anos",0,Not misinformation,,
"Janessen  16,9 Milhões de dose da vacina janessen  Setembro de 2021  Julho a setembro 1 Milhões de dose da Vacina moderna",0,Not misinformation,,
Veja esta matéria: https://www.portalsbn.com/artigo/confira-o-calendario-da-semana-para-dose-2-da-vacina-contra-covid-19-para-idosos-com-mais-de-75-anos-e-trabalhadores-da-saude - É notícia? Tá no Portal SBN | Sistema Brasileiro de Notícias!,0,Not misinformation,,
Mais vacina mais infecções,4.3,Correlation vs Causation,,
Tem que acelerar as vacinas,0,Not misinformation,,
👏👏👏 https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2021/04/09/raiadrogasil-doa-r-5-milhoes-ao-movimento-unidos-pela-vacina.htm,0,Not misinformation,,
"Vacinação trava nos EUA, mas mortes caem 93% no feriado nacional https://webnewss.com.br/vacinacao-trava-nos-eua-mas-mortes-caem-93-no-feriado-nacional/",2.2,Selective Reporting,,
O alienado em questão e que apoia afronta as instituições bate em enfermeiras jornalista é contra as vacinas apoia milícias,0,Not misinformation,,
"Vacina então, vai tomando um veneno que pode matar!Já pessou quantas pessoas que morreram mesmo vacinadas? Essa Vacina é feita para matar o povo, o próprio criador da Vacina não aconselha!","2.3,4.1,6.2","Conspiracy,Alarmism,Specific Side Effects",,
Quem for tomar vacina tem que ser assim 😅,0,Not misinformation,,
"Maldita PF!,  O Messias é inbestiGADO🐄 e será julGADO🐄. Só por causa da carteira de vacinação.",2.3,Conspiracy,,
"Pra quem tomou a vacina, o protocolo é tomar 30 dias sem parar, 1 UM comprimido de ivermectina por dia.",3.1,Alternative Products/Therapies,,
Matérias sobre os riscos da vacina.👆👆,4.1,Alarmism,,
"🚨Sean Muldoon, homem de 43 anos, recebeu uma vacina mRNA contra a COVID, dez dias depois teve fortes dores abdominais, sete dias depois os médicos removeram mais de um metro e oitenta de seu intestino delgado por causa de um grande coágulo sanguíneo.","6.2,4.3","Specific Side Effects,Correlation vs Causation",,
"https://en.m.wikipedia.org/wiki/WI-38

Fetos abortados nas vacinas!","4.1,7.1","Alarmism,Viral Myths",,
"Em conversa com apoiadores no Palácio da Alvorada, o presidente Jair Bolsonaro criticou a judicialização da vacina e disse que não cabe a um juiz determinar se alguém deve ou não ser imunizado",4.5,Autonomy Rights,,
O Brasil vai ser um dos países que mais vai se dar bem pq tem produções próprias de várias vacinas,0,Not misinformation,,
"*Bolsonaro: Vacina não é questão de Justiça, mas de Saúde*  Estamos com você, Presidente. Chega de ativismo judicial  https://portalnovonorte.com.br/?p=31570&amp=1",0,Not misinformation,,
Avião com 2 milhões de doses da vacina de Oxford chega ao Brasil https://www.diariodepernambuco.com.br/noticia/brasil/2021/01/aviao-com-2-milhoes-de-doses-da-vacina-de-oxford-chega-ao-brasil.html#.YAtAe008iR0.whatsapp,0,Not misinformation,,
Professor veste camisa contra Bolsonaro e é barrado em vacinação em quartel – PODER AO POVO https://poderaopovo.com/professor-veste-camisa-contra-bolsonaro-e-e-barrado-em-vacinacao-em-quartel/,2.3,Conspiracy,,
Pena que vc tem uma grande possibilidade de não participar das próximas eleições afinal vc disse que não vai tomar vacina,4.1,Alarmism,,
"PORQUÊ A MÍDIA NÃO MOSTRA O NÚMERO DE VACINADOS COM 2 DOSES ,QUE MESMO ASSIM  FORAM INFECTADOS , OUTROS INTUBADOS,OUTROS MORRERAM ?? VACINAS NÃO SÃO MUITO EFICASES","2.2,5.1","Selective Reporting,Imperfect Protection",,
"Eu iria tomar de qualquer maneira, esqueceu que eu sempre falei a favor da vacina e tirando sarro de quem é contra  O amiguinho bolsominion é que não vai pq ele acha conspiração",0,Not misinformation,,
Acho que eles fingem que estão sendo vacinados.,2.3,Conspiracy,,
"*CARDOSO MOREIRA: VACINAÇÃO CONTRA A COVID-19 NESTA QUARTA-FEIRA*
https://campos24horas.com.br/noticia/cardoso-moreira-vacinacao-contra-a-covid-19-nesta-quarta-feira",0,Not misinformation,,
"💣 *CGU retira sigilo do cartão de vacina de Bolsonaro*

 https://www.politicajp.com.br/noticia/12672/cgu-retira-sigilo-do-cartao-de-vacina-de-bolsonaro",0,Not misinformation,,
"DESCULPEM-ME, MAS COMPROVANTE VACINAL O CACETE, CAI FORA DESSA👏🏻👏🏻👏🏻👏🏻",4.5,Autonomy Rights,,
Só não.tomo vacina por falta de coragem,0,Not misinformation,,
Quem compra as vacinas? Quem escreve os decretos?,2.3,Conspiracy,,
Parabéns à enfermeira que conseguiu vacinar Rita Lee sem acertar o osso !,0,Not misinformation,,
https://noticias.r7.com/saude/oms-analisa-nova-variante-que-tem-potencial-para-escapar-de-vacinas-01092021  Vacinas experimentais de emergência em plena pandemia... Ahã!,"1.3,4.1","Poor Research Quality,Alarmism",,
"Novas Variantes , aumento de circula e graças ao presidente jumento negacionista lentidão na vacinação",2.3,Conspiracy,,
"Nao vacinei, vários amigos, vizinhos e familiares, não aceitamos servir de cobaia, não somos ratos de laboratório!","1.1,4.5","Anecdotal Evidence,Autonomy Rights",,
"https://glo.bo/3qwze2U  Pois é,  quando o mito rejeitou a compra das vacinas da Sinovac e não atendeu a proposta da Pfizer concluiu  e assinou o diploma de Genocida.👉🏻👌🏻😎🇧🇷🔥🔥🔥","2.3,4.1","Conspiracy,Alarmism",,
"Não caia nessa, omicron não  existe, é uma variante da própria vachina. Quando tomar a terceira dose vai aparecer outras complicações da própria vachina. Vão sugerir a quarta dose e aí por diante. O melhor é nenhuma dose.","2.1,4.1,6.2","Fabricated Studies,Alarmism,Specific Side Effects",,
"*Você tem um amigo ou parente imbecil que não acredita na Ivermectina, mas crê nas vacinas Pfizer e CORONAVAC?*
*Diz que Bolsonaro não comprou vacina, mesmo tendo tomado 5 doses?*
*Já pegou COVID 3 vezes, e culpa os não vacinados?*","3.1,3.2,4.1,4.2,5.3,6.2","Alternative Products/Therapies,Alternatives to Vaccination,Alarmism,Pseudoscientific Claims,Natural Immunity,Specific Side Effects",,
Paciente com trombose no seio venoso proveniente da vacina.,6.2,Specific Side Effects,,
🌩  By Rafapal    Problema:   Como convencer os não vacinados de que as vacinas funcionam ... e ao mesmo tempo explicar aos vacinados para tomar a terceira dose porque as vacinas não funcionam.    Você tem 4 horas 😂😂🤣🤣,5.1,Imperfect Protection,,
"Eu vi muito isso em sites de esquerda. O Bolsonaro pagou a todos para ir a manifestação, para receber 150, mais uma vacina infalível para covid-19. Ninguém que foi vai pegar.  😝","2.3,4.1,4.4","Conspiracy,Alarmism,Financial Misconduct",,
👇👇👇👇👇👇👇👇👇👇👇👇👇👇👇👇👇👇🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏.     VEJAM QUE BENÇÃO QUE DEUS NOS ENVIOU.................PODE SALVAR MUITAS VIDAS DE QUEM TOMOU  A VACINA !!!,0,Not misinformation,,
"AGORA O POVO VAI FICAR CONTENTE! TÁ CHEGANDO AS VACINAS DA PFEIZER QUE PRECISAM SER ESTOCADAS A 80 GRAUS NEGATIVOS,KKK QUERO SABER QUANTAS DESSAS DOSES IRÃO ESTRAGAR POR MAL ARMAZENAMENTO,KKK",4.1,Alarmism,,
SE A VACINA FOSSE BOA  NÃO PRECISAVA SER FORÇADA NAS PESSOAS! OS LABORATÓRIOS ESTÃO LUCRANDO BILHÕES!,"2.3,4.4","Conspiracy,Financial Misconduct",,
"ISSO AQUI E PROVA CABAL DE UM CRIME,  LULA NUNCA FOI VACINADO E FIZERAM UM CARTÃO FALSO PARA ELE,  NÓS O POVÃO SOMOS OBRIGADOS POR ESSES NAZISTAS E COMUNISTAS A TOMAR ESSE VENENO EM NOSSOS CORPOS.....","2.3,4.1,4.4","Conspiracy,Alarmism,Financial Misconduct",,
*Governo Bolsonaro compra todo o estoque das vacinas Pfizer e Johnson & Johnson disponíveis no mercado* 👇🏼 https://www.noticiasdebrasilia.com/2021/03/governo-bolsonaro-compra-todo-o-estoque.html,0,Not misinformation,,
"Vacina para mim, cloroquina para o gado, talquey? Kkkk",3.1,Alternative Products/Therapies,,
O problema é ganhar dinheiro da saúde pra fazer campanha anti vacina e tratamento precoce.,"2.3,4.4","Conspiracy,Financial Misconduct",,
"Não podemos subestimar Bill Gates, nem a tecnologia, os vírus criados em laboratório, as vacinas que alteram o DNA","2.3,4.1,4.2","Conspiracy,Alarmism,Pseudoscientific Claims",,
Nenhuma dessas vacina serve pra variante DELTA que tanto falam. Pra que diacho que eu vou tomar uma vacina pra um vírus que eu já tive contato foi vivinho da Silva 😂🤣😂,"5.3,5.4","Natural Immunity,Low Disease Risk",,
*[PÚBLICO A SAÚDE] Quanto tempo dura a proteção das vacinas contra a Covid-19? – Publico A* https://publicoa.com.br/publico-a-saude-quanto-tempo-dura-a-protecao-das-vacinas-contra-a-covid-19/,0,Not misinformation,,
sabe qual o estrago que esses negacionistas arrumarar? esta encalhado o estoque de vacinas para poliomelite no Brasil,2.3,Conspiracy,,
O 5 País que mais VACINOU👏🏻👏🏻👏🏻,0,Not misinformation,,
"AOS IMBECÍS, ESCUTEM A DRA GADELHA SOBRE AS VACINAS!
https://t.co/2OAFQRUjue",0,Not misinformation,,
Cidade que vacinou em massa com Coronavac tem 300% de aumento de casos da Covid https://www.grandeponto.com.br/noticia/cidade-que-vacinou-em-massa-com-coronavac-tem-300-de-aumento-de-casos-da-covid#.YaUSMTCRO6c.whatsapp,4.3,Correlation vs Causation,,
Estou aqui tentando entender de quem é a culpa. Quem enviou as vacinas vencidas ou quem recebeu e não observou a data de validade.,6.3,Unsafe Administration,,
*Governo Bolsonaro já distribuiu mais de 50 milhões de vacinas*  *https://www.folhadapolitica.com/2021/04/governo-bolsonaro-ultrapassa-50-milhoes.html?m=1*,0,Not misinformation,,
